internal_id,Recipient Name,Recipient UEI,recipient_id,Start Date,End Date,Award Amount,Awarding Agency,Awarding Sub Agency,Contract Award Type,Award Type,Funding Agency,Funding Sub Agency,awarding_agency_id,agency_slug,generated_internal_id
118688385,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2020-11-23,2021-05-24,137458.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864921P0231_9700_-NONE-_-NONE-
111990206,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-06-25,2026-06-24,899989.0,National Aeronautics and Space Administration,National Aeronautics and Space Administration,DEFINITIVE CONTRACT,,National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_AWD_80NSSC24CA107_8000_-NONE-_-NONE-
111989186,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-08-03,2024-02-02,166248.0,National Aeronautics and Space Administration,National Aeronautics and Space Administration,PURCHASE ORDER,,National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_AWD_80NSSC23PB622_8000_-NONE-_-NONE-
111985239,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-07-25,2023-01-25,166319.0,National Aeronautics and Space Administration,National Aeronautics and Space Administration,PURCHASE ORDER,,National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_AWD_80NSSC22PB242_8000_-NONE-_-NONE-
111184165,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-12-01,2024-05-31,99798.55,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC24C0019_6800_-NONE-_-NONE-
111184154,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-10-17,2025-10-16,397332.36,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC24C0008_6800_-NONE-_-NONE-
111183583,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-11-22,2023-05-31,99803.5,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC23C0033_6800_-NONE-_-NONE-
167044940,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-05-16,2023-07-17,577495.39,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,Department of Defense,Department of the Army,1173,department-of-defense,CONT_AWD_W52P1J22C0033_9700_-NONE-_-NONE-
167043963,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2021-02-26,2022-02-25,642829.2,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,Department of Defense,Department of the Army,1173,department-of-defense,CONT_AWD_W52P1J21C0022_9700_-NONE-_-NONE-
131180590,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-11-15,2025-05-14,146455.0,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,Department of Defense,Department of the Navy,1173,department-of-defense,CONT_AWD_N6833525C0015_9700_-NONE-_-NONE-
131179482,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-07-15,2025-01-15,139927.0,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,Department of Defense,Department of the Navy,1173,department-of-defense,CONT_AWD_N6833524C0458_9700_-NONE-_-NONE-
126473454,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-08-18,2024-04-20,254957.04,Department of Defense,Defense Human Resources Activity,DEFINITIVE CONTRACT,,Department of Defense,Defense Human Resources Activity,1173,department-of-defense,CONT_AWD_H9821023C0013_9700_-NONE-_-NONE-
118691042,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-02-03,2024-05-10,990288.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864923P0469_9700_-NONE-_-NONE-
118690151,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-03-10,2023-06-12,747531.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864922P0708_9700_-NONE-_-NONE-
118689669,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2021-11-02,2022-02-02,49872.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864922P0077_9700_-NONE-_-NONE-
118689470,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2021-08-24,2022-11-24,745446.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864921P1505_9700_-NONE-_-NONE-
118689385,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2021-04-09,2021-07-09,49821.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864921P1396_9700_-NONE-_-NONE-
118688748,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2021-02-05,2021-05-08,49804.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864921P0650_9700_-NONE-_-NONE-
118688385,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2020-11-23,2021-05-24,137458.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864921P0231_9700_-NONE-_-NONE-
111990206,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-06-25,2026-06-24,899989.0,National Aeronautics and Space Administration,National Aeronautics and Space Administration,DEFINITIVE CONTRACT,,National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_AWD_80NSSC24CA107_8000_-NONE-_-NONE-
111989186,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-08-03,2024-02-02,166248.0,National Aeronautics and Space Administration,National Aeronautics and Space Administration,PURCHASE ORDER,,National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_AWD_80NSSC23PB622_8000_-NONE-_-NONE-
111985239,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-07-25,2023-01-25,166319.0,National Aeronautics and Space Administration,National Aeronautics and Space Administration,PURCHASE ORDER,,National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_AWD_80NSSC22PB242_8000_-NONE-_-NONE-
111184165,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-12-01,2024-05-31,99798.55,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC24C0019_6800_-NONE-_-NONE-
111184154,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-10-17,2025-10-16,397332.36,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC24C0008_6800_-NONE-_-NONE-
111183583,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-11-22,2023-05-31,99803.5,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC23C0033_6800_-NONE-_-NONE-
167044940,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-05-16,2023-07-17,577495.39,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,Department of Defense,Department of the Army,1173,department-of-defense,CONT_AWD_W52P1J22C0033_9700_-NONE-_-NONE-
167043963,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2021-02-26,2022-02-25,642829.2,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,Department of Defense,Department of the Army,1173,department-of-defense,CONT_AWD_W52P1J21C0022_9700_-NONE-_-NONE-
131180590,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-11-15,2025-05-14,146455.0,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,Department of Defense,Department of the Navy,1173,department-of-defense,CONT_AWD_N6833525C0015_9700_-NONE-_-NONE-
131179482,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-07-15,2025-01-15,139927.0,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,,Department of Defense,Department of the Navy,1173,department-of-defense,CONT_AWD_N6833524C0458_9700_-NONE-_-NONE-
118690151,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-03-10,2023-06-12,747531.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864922P0708_9700_-NONE-_-NONE-
118689669,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2021-11-02,2022-02-02,49872.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864922P0077_9700_-NONE-_-NONE-
118689470,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2021-08-24,2022-11-24,745446.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864921P1505_9700_-NONE-_-NONE-
118689385,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2021-04-09,2021-07-09,49821.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864921P1396_9700_-NONE-_-NONE-
118688748,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2021-02-05,2021-05-08,49804.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864921P0650_9700_-NONE-_-NONE-
118688385,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2020-11-23,2021-05-24,137458.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864921P0231_9700_-NONE-_-NONE-
111990206,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-06-25,2026-06-24,899989.0,National Aeronautics and Space Administration,National Aeronautics and Space Administration,DEFINITIVE CONTRACT,,National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_AWD_80NSSC24CA107_8000_-NONE-_-NONE-
111989186,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-08-03,2024-02-02,166248.0,National Aeronautics and Space Administration,National Aeronautics and Space Administration,PURCHASE ORDER,,National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_AWD_80NSSC23PB622_8000_-NONE-_-NONE-
111985239,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-07-25,2023-01-25,166319.0,National Aeronautics and Space Administration,National Aeronautics and Space Administration,PURCHASE ORDER,,National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_AWD_80NSSC22PB242_8000_-NONE-_-NONE-
111184165,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-12-01,2024-05-31,99798.55,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC24C0019_6800_-NONE-_-NONE-
126473454,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-08-18,2024-04-20,254957.04,Department of Defense,Defense Human Resources Activity,DEFINITIVE CONTRACT,,Department of Defense,Defense Human Resources Activity,1173,department-of-defense,CONT_AWD_H9821023C0013_9700_-NONE-_-NONE-
118691042,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-02-03,2024-05-10,990288.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864923P0469_9700_-NONE-_-NONE-
118690151,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-03-10,2023-06-12,747531.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864922P0708_9700_-NONE-_-NONE-
118689669,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2021-11-02,2022-02-02,49872.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864922P0077_9700_-NONE-_-NONE-
118689470,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2021-08-24,2022-11-24,745446.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864921P1505_9700_-NONE-_-NONE-
118689385,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2021-04-09,2021-07-09,49821.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864921P1396_9700_-NONE-_-NONE-
118688748,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2021-02-05,2021-05-08,49804.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864921P0650_9700_-NONE-_-NONE-
118688385,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2020-11-23,2021-05-24,137458.0,Department of Defense,Department of the Air Force,PURCHASE ORDER,,Department of Defense,Department of the Air Force,1173,department-of-defense,CONT_AWD_FA864921P0231_9700_-NONE-_-NONE-
111990206,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2024-06-25,2026-06-24,899989.0,National Aeronautics and Space Administration,National Aeronautics and Space Administration,DEFINITIVE CONTRACT,,National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_AWD_80NSSC24CA107_8000_-NONE-_-NONE-
111989186,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-08-03,2024-02-02,166248.0,National Aeronautics and Space Administration,National Aeronautics and Space Administration,PURCHASE ORDER,,National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_AWD_80NSSC23PB622_8000_-NONE-_-NONE-
111985239,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-07-25,2023-01-25,166319.0,National Aeronautics and Space Administration,National Aeronautics and Space Administration,PURCHASE ORDER,,National Aeronautics and Space Administration,National Aeronautics and Space Administration,862,national-aeronautics-and-space-administration,CONT_AWD_80NSSC22PB242_8000_-NONE-_-NONE-
111184165,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-12-01,2024-05-31,99798.55,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC24C0019_6800_-NONE-_-NONE-
111184154,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2023-10-17,2025-10-16,397332.36,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC24C0008_6800_-NONE-_-NONE-
111183583,VISIMO LLC,X854ZJDHWHJ5,5c016687-bb74-4d3e-1056-45ff142b5047-C,2022-11-22,2023-05-31,99803.5,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC23C0033_6800_-NONE-_-NONE-
111184167,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2023-12-01,2024-05-31,99093.0,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC24C0021_6800_-NONE-_-NONE-
98250402,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2024-08-30,2024-11-30,80250.0,Department of Agriculture,Agricultural Research Service,PURCHASE ORDER,,Department of Agriculture,Agricultural Research Service,95,department-of-agriculture,CONT_AWD_12305B24P0154_12H2_-NONE-_-NONE-
98249033,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2021-07-30,2021-08-30,28250.0,Department of Agriculture,Agricultural Research Service,PURCHASE ORDER,,Department of Agriculture,Agricultural Research Service,95,department-of-agriculture,CONT_AWD_12305B21P0179_12H2_-NONE-_-NONE-
98248982,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2021-05-05,2021-09-30,124500.0,Department of Agriculture,Agricultural Research Service,PURCHASE ORDER,,Department of Agriculture,Agricultural Research Service,95,department-of-agriculture,CONT_AWD_12305B21P0106_12H2_-NONE-_-NONE-
111184167,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2023-12-01,2024-05-31,99093.0,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC24C0021_6800_-NONE-_-NONE-
98250402,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2024-08-30,2024-11-30,80250.0,Department of Agriculture,Agricultural Research Service,PURCHASE ORDER,,Department of Agriculture,Agricultural Research Service,95,department-of-agriculture,CONT_AWD_12305B24P0154_12H2_-NONE-_-NONE-
98249033,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2021-07-30,2021-08-30,28250.0,Department of Agriculture,Agricultural Research Service,PURCHASE ORDER,,Department of Agriculture,Agricultural Research Service,95,department-of-agriculture,CONT_AWD_12305B21P0179_12H2_-NONE-_-NONE-
98248982,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2021-05-05,2021-09-30,124500.0,Department of Agriculture,Agricultural Research Service,PURCHASE ORDER,,Department of Agriculture,Agricultural Research Service,95,department-of-agriculture,CONT_AWD_12305B21P0106_12H2_-NONE-_-NONE-
111184167,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2023-12-01,2024-05-31,99093.0,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC24C0021_6800_-NONE-_-NONE-
98250402,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2024-08-30,2024-11-30,80250.0,Department of Agriculture,Agricultural Research Service,PURCHASE ORDER,,Department of Agriculture,Agricultural Research Service,95,department-of-agriculture,CONT_AWD_12305B24P0154_12H2_-NONE-_-NONE-
98249033,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2021-07-30,2021-08-30,28250.0,Department of Agriculture,Agricultural Research Service,PURCHASE ORDER,,Department of Agriculture,Agricultural Research Service,95,department-of-agriculture,CONT_AWD_12305B21P0179_12H2_-NONE-_-NONE-
98248982,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2021-05-05,2021-09-30,124500.0,Department of Agriculture,Agricultural Research Service,PURCHASE ORDER,,Department of Agriculture,Agricultural Research Service,95,department-of-agriculture,CONT_AWD_12305B21P0106_12H2_-NONE-_-NONE-
111184167,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2023-12-01,2024-05-31,99093.0,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC24C0021_6800_-NONE-_-NONE-
98250402,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2024-08-30,2024-11-30,80250.0,Department of Agriculture,Agricultural Research Service,PURCHASE ORDER,,Department of Agriculture,Agricultural Research Service,95,department-of-agriculture,CONT_AWD_12305B24P0154_12H2_-NONE-_-NONE-
98249033,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2021-07-30,2021-08-30,28250.0,Department of Agriculture,Agricultural Research Service,PURCHASE ORDER,,Department of Agriculture,Agricultural Research Service,95,department-of-agriculture,CONT_AWD_12305B21P0179_12H2_-NONE-_-NONE-
98248982,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2021-05-05,2021-09-30,124500.0,Department of Agriculture,Agricultural Research Service,PURCHASE ORDER,,Department of Agriculture,Agricultural Research Service,95,department-of-agriculture,CONT_AWD_12305B21P0106_12H2_-NONE-_-NONE-
111184167,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2023-12-01,2024-05-31,99093.0,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC24C0021_6800_-NONE-_-NONE-
98250402,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2024-08-30,2024-11-30,80250.0,Department of Agriculture,Agricultural Research Service,PURCHASE ORDER,,Department of Agriculture,Agricultural Research Service,95,department-of-agriculture,CONT_AWD_12305B24P0154_12H2_-NONE-_-NONE-
98249033,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2021-07-30,2021-08-30,28250.0,Department of Agriculture,Agricultural Research Service,PURCHASE ORDER,,Department of Agriculture,Agricultural Research Service,95,department-of-agriculture,CONT_AWD_12305B21P0179_12H2_-NONE-_-NONE-
98248982,SAFETYSPECT INC,VF8ZC4A4ZWL9,9aee0a29-720f-6401-bfb2-eb26bf0967b4-C,2021-05-05,2021-09-30,124500.0,Department of Agriculture,Agricultural Research Service,PURCHASE ORDER,,Department of Agriculture,Agricultural Research Service,95,department-of-agriculture,CONT_AWD_12305B21P0106_12H2_-NONE-_-NONE-
111184157,IM TECHNOLOGIES LLC,LM98CNVAUTG5,4477dcb3-4cb3-b9ab-092c-f4864ecbbdf5-C,2023-12-01,2024-05-31,100000.0,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC24C0011_6800_-NONE-_-NONE-
111184157,IM TECHNOLOGIES LLC,LM98CNVAUTG5,4477dcb3-4cb3-b9ab-092c-f4864ecbbdf5-C,2023-12-01,2024-05-31,100000.0,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,,Environmental Protection Agency,Environmental Protection Agency,700,environmental-protection-agency,CONT_AWD_68HERC24C0011_6800_-NONE-_-NONE-
111762590,PREDICTIVE LLC,LDHKC12HSJ86,d454ea06-acef-80ee-d5ff-5be40f735364-C,2024-09-05,2025-09-04,298262.0,Department of Health and Human Services,National Institutes of Health,DEFINITIVE CONTRACT,,Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,CONT_AWD_75N93024C00038_7529_-NONE-_-NONE-
111673721,PREDICTIVE LLC,LDHKC12HSJ86,d454ea06-acef-80ee-d5ff-5be40f735364-C,2020-09-08,2021-09-17,149000.0,Department of Health and Human Services,Food and Drug Administration,PURCHASE ORDER,,Department of Health and Human Services,Food and Drug Administration,806,department-of-health-and-human-services,CONT_AWD_75F40120P00450_7524_-NONE-_-NONE-
111762590,PREDICTIVE LLC,LDHKC12HSJ86,d454ea06-acef-80ee-d5ff-5be40f735364-C,2024-09-05,2025-09-04,298262.0,Department of Health and Human Services,National Institutes of Health,DEFINITIVE CONTRACT,,Department of Health and Human Services,National Institutes of Health,806,department-of-health-and-human-services,CONT_AWD_75N93024C00038_7529_-NONE-_-NONE-
111673721,PREDICTIVE LLC,LDHKC12HSJ86,d454ea06-acef-80ee-d5ff-5be40f735364-C,2020-09-08,2021-09-17,149000.0,Department of Health and Human Services,Food and Drug Administration,PURCHASE ORDER,,Department of Health and Human Services,Food and Drug Administration,806,department-of-health-and-human-services,CONT_AWD_75F40120P00450_7524_-NONE-_-NONE-
167018165,AXNANO LLC,NMDVSFDSVCB4,cb2b49f8-b7f5-9396-bb65-0ed5fa471e1f-C,2024-08-05,2026-02-04,1899717.07,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,Department of Defense,Department of the Army,1173,department-of-defense,CONT_AWD_W5170124C0168_9700_-NONE-_-NONE-
167017958,AXNANO LLC,NMDVSFDSVCB4,cb2b49f8-b7f5-9396-bb65-0ed5fa471e1f-C,2023-09-15,2024-03-15,249886.22,Department of Defense,Department of the Army,DEFINITIVE CONTRACT,,Department of Defense,Department of the Army,1173,department-of-defense,CONT_AWD_W5170123C0236_9700_-NONE-_-NONE-
