keyword,legal_name,uei,legacy_duns,cage,full_address,congressional_district
MBF8QJZTKL83,LOCKHEED MARTIN CORP,ZFN2JJXBLZT3,834951691.0,,"6801 ROCKLEDGE DR, BETHESDA, MD UNITED STATES 20817-1803",MD-08
MBF8QJZTKL83,Name not provided,U2H7U6AVDAM8,71549000.0,,,
MBF8QJZTKL83,DEPARTMENT OF SOCIAL SERVICES CALIFORNIA,LDJ1MM9L56K7,613673185.0,,"744 P ST, SACRAMENTO, CA UNITED STATES 95814-6400",CA-07
MBF8QJZTKL83,HEALTH SERVICES KENTUCKY CABINET FOR,LECJQDCLHVE5,927049767.0,,"275 E MAIN ST, FRANKFORT, KY UNITED STATES 40601-2321",KY-01
MBF8QJZTKL83,THE COMMONWEALTH OF MASSACHUSETTS,FXV5JB3EPZ99,73130932.0,,"1 ASHBURTON PL FL 9, BOSTON, MA UNITED STATES 02108-1518",MA-08
MBF8QJZTKL83,INDIANA FAMILY AND SOCIAL SERV,ZHQ4KM8L3XS5,83384771.0,,"402 W WASHINGTON ST RM E436, INDIANAPOLIS, IN UNITED STATES 46204-2773",IN-07
MBF8QJZTKL83,THE BOEING COMPANY,NU2UC8MX6NK1,9256819.0,,"929 LONG BRIDGE DR, ARLINGTON, VA UNITED STATES 22202-4208",VA-08
MBF8QJZTKL83,VA DEPARTMENT OF MEDICAL ASSISTANCE SERVICE,V3KPBX5HSYG5,809740467.0,,"600 E BROAD ST, RICHMOND, VA UNITED STATES 23219-1832",VA-04
MBF8QJZTKL83,VA DEPARTMENT OF MEDICAL ASSISTANCE SERVICE,V3KPBX5HSYG5,809740467.0,,"600 E BROAD ST, RICHMOND, VA UNITED STATES 23219-1832",VA-04
MBF8QJZTKL83,ARIZONA HEALTH CARE COST CONTAINMENT SYSTEM,LJGVPF5ULHJ3,805346798.0,,"801 E JEFFERSON ST, PHOENIX, AZ UNITED STATES 85034-2217",AZ-03
MBF8QJZTKL83,ARIZONA HEALTH CARE COST CONTAINMENT SYSTEM,LJGVPF5ULHJ3,805346798.0,,"801 E JEFFERSON ST, PHOENIX, AZ UNITED STATES 85034-2217",AZ-03
MBF8QJZTKL83,ROCKWELL COLLINS AUSTRALIA PTY LIMITED,EGAVSJTA2D81,1344142.0,,,
MBF8QJZTKL83,DEPARTMENT OF SOCIAL SERVICES MISSO,LFNCGSDCDYN3,780870267.0,,"221 W HIGH ST, JEFFERSON CITY, MO UNITED STATES 65101-1516",MO-03
MBF8QJZTKL83,MINNESOTA DEPARTMENT OF HUMAN SERVICES,C9VSHGHNKGQ6,803894203.0,,"540 CEDAR ST, SAINT PAUL, MN UNITED STATES 55101-2208",MN-04
MBF8QJZTKL83,DEPARTMENT OF SOCIAL & HEALTH SERVICES,SEYQXMXJLUP5,127347115.0,,"1115 WASHINGTON ST SE, OLYMPIA, WA UNITED STATES 98501-2283",WA-10
MBF8QJZTKL83,NATIONAL RAILROAD PASSENGER CORPORATION,M22USH2CHRG1,54427745.0,,"1 MASSACHUSETTS AVE NW, WASHINGTON, DC UNITED STATES 20001-1401",DC-98
MBF8QJZTKL83,NATIONAL RAILROAD PASSENGER CORPORATION,M22USH2CHRG1,54427745.0,,"1 MASSACHUSETTS AVE NW, WASHINGTON, DC UNITED STATES 20001-1401",DC-98
MBF8QJZTKL83,MARYLAND DEPARTMENT OF HEALTH,UU7MFZ2K3GN3,614531796.0,,"201 W PRESTON ST FL 1, BALTIMORE, MD UNITED STATES 21201-2301",MD-07
MBF8QJZTKL83,FINANCE & ADMINISTRATION TENNESSEE DEPAR,MLYKVSPJP5J3,88283015.0,,"310 GREAT CIRCLE RD, NASHVILLE, TN UNITED STATES 37228-1752",TN-07
MBF8QJZTKL83,GEORGIA DEPARTMENT OF COMMUNITY HEALTH,UKB5A1E2CLK3,142661680.0,,"2 MARTIN LUTHER KING JR DR SE EAST TOWER, 17TH FL, ATLANTA, GA UNITED STATES 30334-9000",GA-05
MBF8QJZTKL83,LOCKHEED MARTIN CORPORATION,G4KDGE4JFFK7,8016958.0,,"1 LOCKHEED BLVD, FORT WORTH, TX UNITED STATES 76108-3619",TX-12
MBF8QJZTKL83,NEW YORK STATE OFFICE OF TEMPORARY & DISABILITY ASSISTANCE,F52HV648QBH6,806781860.0,,"40 N PEARL ST, ALBANY, NY UNITED STATES 12207-2847",NY-20
MBF8QJZTKL83,LOCKHEED MARTIN CORPORATION,JSQTW5L2SSM1,834951691.0,,,
MBF8QJZTKL83,,CG2SZ7HCNV54,36448835.0,,"1 W WILSON ST, MADISON, WI UNITED STATES 53703-3445",WI-02
MBF8QJZTKL83,"LOUISIANA, STATE OF",CSXVULAQNJ55,61238911.0,,"900 N 3RD ST 4TH FLOOR STATE CAPITOL, BATON ROUGE, LA UNITED STATES 70802-5236",LA-06
MBF8QJZTKL83,LOUSIANA DEPARTMENT OF HEALTH,NW9QDHBX7ZM7,626611685.0,,"628 N 4TH ST FL 7, BATON ROUGE, LA UNITED STATES 70802-5342",LA-06
MBF8QJZTKL83,OREGON HEALTH AUTHORITY,HFJRBHKCBPR5,878144021.0,,"500 SUMMER ST NE # E-82, SALEM, OR UNITED STATES 97301-1064",OR-06
MBF8QJZTKL83,TRIWEST HEALTHCARE ALLIANCE CORP,J7M9HPTGJ1S9,945580587.0,,"15810 N 28TH AVE, PHOENIX, AZ UNITED STATES 85053-4074",AZ-08
MBF8QJZTKL83,TRIWEST HEALTHCARE ALLIANCE CORP,J7M9HPTGJ1S9,945580587.0,,"15810 N 28TH AVE, PHOENIX, AZ UNITED STATES 85053-4074",AZ-08
MBF8QJZTKL83,GOVERNMENT OF THE VIRGIN ISLANDS,D5H2UMK7KNW5,137885690.0,,"8221 NISKY, ST THOMAS, VI UNITED STATES 00802-5820",VI-98
MBF8QJZTKL83,GOVERNMENT OF THE VIRGIN ISLANDS,D5H2UMK7KNW5,137885690.0,,"8221 NISKY, ST THOMAS, VI UNITED STATES 00802-5820",VI-98
MBF8QJZTKL83,GENERAL DYNAMICS CORPORATION,FAZSFFE6CST9,1381284.0,,,
MBF8QJZTKL83,"LEIDOS HOLDINGS, INC.",ZL41ERXMPAR3,611641312.0,,"1750 PRESIDENTS ST, RESTON, VA UNITED STATES 20190-5617",VA-11
MBF8QJZTKL83,DEPARTMENT OF HUMAN SERVICES NEW MEXICO,K49NN52HU4L7,837710722.0,,"1474 RODEO RD, SANTA FE, NM UNITED STATES 87505-6142",NM-03
MBF8QJZTKL83,COLORADO DEPARMENT-HEALTH CARE,NY7VB61GCKZ1,82338109.0,,"303 E 17TH AVE STE 1100, DENVER, CO UNITED STATES 80203-1264",CO-01
MBF8QJZTKL83,NORTHROP GRUMMAN CORPORATION,NKVZLJL93QT6,967356127.0,,"2980, FAIRVIEW PARK DRIVE, FALLS CHURCH, VA UNITED STATES 22042-4511",VA-08
MBF8QJZTKL83,DEPARTMENT OF SOCIAL SERVICES CONNECTICUT,NZMLYKS24FW3,807854435.0,,"55 FARMINGTON AVE FL 1, HARTFORD, CT UNITED STATES 06105-3730",CT-01
MBF8QJZTKL83,MCKESSON CORPORATION,S1RUKWWRYFL6,177667227.0,,"6535 STATE HIGHWAY 161, IRVING, TX UNITED STATES 75039-2402",TX-33
FKZYBBYD3CJ7,DEFENSE CONTRACTING INC,FKZYBBYD3CJ7,79563762.0,,"6175 GUARDIAN GTWY STE R U, ABERDEEN PROVING GROUND, MD UNITED STATES 21005-1317",MD-01
FKZYBBYD3CJ7,DEFENSE CONTRACTING INC,FKZYBBYD3CJ7,79563762.0,,"6175 GUARDIAN GTWY STE R U, ABERDEEN PROVING GROUND, MD UNITED STATES 21005-1317",MD-01
FKZYBBYD3CJ7,DEFENSE CONTRACTING INC,FKZYBBYD3CJ7,79563762.0,,"6175 GUARDIAN GTWY STE R U, ABERDEEN PROVING GROUND, MD UNITED STATES 21005-1317",MD-01
L291S2FT3X95,STOCASTIC LLC,L291S2FT3X95,80073697.0,,"629 S BELNORD AVE, BALTIMORE, MD UNITED STATES 21224-3804",MD-07
L291S2FT3X95,STOCASTIC LLC,L291S2FT3X95,80073697.0,,"629 S BELNORD AVE, BALTIMORE, MD UNITED STATES 21224-3804",MD-07
T37JWJDD79T4,"TERRAPULSE, INC.",T37JWJDD79T4,79828135.0,,"13201 SQUIRES CT, NORTH POTOMAC, MD UNITED STATES 20878-3987",MD-08
T37JWJDD79T4,"TERRAPULSE, INC.",T37JWJDD79T4,79828135.0,,"13201 SQUIRES CT, NORTH POTOMAC, MD UNITED STATES 20878-3987",MD-08
N2VULU7Z6JY5,"ASCENDING, INC.",N2VULU7Z6JY5,40018651.0,,"2751 PROSPERITY AVE STE 240, FAIRFAX, VA UNITED STATES 22031-4342",VA-11
N2VULU7Z6JY5,"ASCENDING, INC.",N2VULU7Z6JY5,40018651.0,,"2751 PROSPERITY AVE STE 240, FAIRFAX, VA UNITED STATES 22031-4342",VA-11
KMJXNNTTC5L4,"ON THE MOVE CONTRACTING SERVICES, LLC",KMJXNNTTC5L4,965611887.0,,"18 GREEN PINE LN, WEBSTER, NY UNITED STATES 14580-8963",NY-25
ESU1JMK4DYJ4,,ESU1JMK4DYJ4,80846455.0,,"3140 EDGEWOOD RD, ELLICOTT CITY, MD UNITED STATES 21043-3420",MD-03
VGLLXNMDNHQ5,LENSGUIDE IMAGING TECHNOLOGY INC,VGLLXNMDNHQ5,86943590.0,,"707 ANDERSON AVE, ROCKVILLE, MD UNITED STATES 20850-2104",MD-08
DPJTHR3PZMC7,PLASTICITY INC.,DPJTHR3PZMC7,80693470.0,,"7918 JONES BRANCH DR STE 800, MC LEAN, VA UNITED STATES 22102-3347",VA-11
DPJTHR3PZMC7,PLASTICITY INC.,DPJTHR3PZMC7,80693470.0,,"7918 JONES BRANCH DR STE 800, MC LEAN, VA UNITED STATES 22102-3347",VA-11
DPJTHR3PZMC7,PLASTICITY INC.,DPJTHR3PZMC7,80693470.0,,"7918 JONES BRANCH DR STE 800, MC LEAN, VA UNITED STATES 22102-3347",VA-11
NNGGL4HBEAW1,SEEHEAR LLC,NNGGL4HBEAW1,78852997.0,,"1716 N DANVILLE ST, ARLINGTON, VA UNITED STATES 22201-4034",VA-08
NNGGL4HBEAW1,SEEHEAR LLC,NNGGL4HBEAW1,78852997.0,,"1716 N DANVILLE ST, ARLINGTON, VA UNITED STATES 22201-4034",VA-08
M2A2NQ91DNM9,,M2A2NQ91DNM9,106500059.0,,"24225 WELSH RD, GAITHERSBURG, MD UNITED STATES 20882-3929",MD-06
FRDDXKG3BDJ9,ELECTRO-MEDIA DESIGN LTD,FRDDXKG3BDJ9,627257199.0,,"973 RUSSELL AVE STE C, GAITHERSBURG, MD UNITED STATES 20879-3292",MD-06
FRDDXKG3BDJ9,,FRDDXKG3BDJ9,627257199.0,,"973 RUSSELL AVE STE C, GAITHERSBURG, MD UNITED STATES 20879-3292",MD-06
FRDDXKG3BDJ9,,FRDDXKG3BDJ9,627257199.0,,"973 RUSSELL AVE STE C, GAITHERSBURG, MD UNITED STATES 20879-3292",MD-06
F896MG5LQ6R4,"NEXTSTEP ROBOTICS, INC.",F896MG5LQ6R4,80658816.0,,"800 W BALTIMORE ST STE 151, BALTIMORE, MD UNITED STATES 21201-1158",MD-07
RXBHU5F1N5B8,SCALED MICROBIOMICS LLC,RXBHU5F1N5B8,80733930.0,,"706 MORNINGSIDE AVE, HAGERSTOWN, MD UNITED STATES 21740-5071",MD-06
ZZKFKXNTMMA3,3DFLEXIBLE INC,ZZKFKXNTMMA3,80528211.0,,"11008 CHELSEA WAY, LAUREL, MD UNITED STATES 20723-1097",MD-03
ZZKFKXNTMMA3,3DFLEXIBLE INC,ZZKFKXNTMMA3,80528211.0,,"11008 CHELSEA WAY, LAUREL, MD UNITED STATES 20723-1097",MD-03
LA9LCVM7HMK5,INVENTWOOD INC.,LA9LCVM7HMK5,80381020.0,,"5971 JEFFERSON STATION CT STE 100, FREDERICK, MD UNITED STATES 21703-1458",MD-06
M9A9DK34GNN7,PRECISION NEUROSCOPICS LLC,M9A9DK34GNN7,80095189.0,,"4620 HENRY ST, PITTSBURGH, PA UNITED STATES 15213-3715",PA-12
YJKMSJL1EJ75,"AMBAY IMMUNE SENSORS AND CONTROLS, LLC",YJKMSJL1EJ75,15810829.0,,"20140 SCHOLAR DR STE 118, HAGERSTOWN, MD UNITED STATES 21742-6548",MD-06
YJKMSJL1EJ75,"AMBAY IMMUNE SENSORS AND CONTROLS, LLC",YJKMSJL1EJ75,15810829.0,,"20140 SCHOLAR DR STE 118, HAGERSTOWN, MD UNITED STATES 21742-6548",MD-06
EDJ3MSJR9NK7,"X-WAVE INNOVATIONS, INC.",EDJ3MSJR9NK7,960861958.0,,"555 QUINCE ORCHARD RD STE 510, GAITHERSBURG, MD UNITED STATES 20878-1464",MD-06
EDJ3MSJR9NK7,"X-WAVE INNOVATIONS, INC.",EDJ3MSJR9NK7,960861958.0,,"555 QUINCE ORCHARD RD STE 510, GAITHERSBURG, MD UNITED STATES 20878-1464",MD-06
EDJ3MSJR9NK7,"X-WAVE INNOVATIONS, INC.",EDJ3MSJR9NK7,960861958.0,,"555 QUINCE ORCHARD RD STE 510, GAITHERSBURG, MD UNITED STATES 20878-1464",MD-06
DF9JAM815C18,"GAMES FOR CHANGE, INC.",DF9JAM815C18,11385156.0,,"335 MADISON AVE STE 4L, NEW YORK, NY UNITED STATES 10017-4611",NY-12
DF9JAM815C18,"GAMES FOR CHANGE, INC.",DF9JAM815C18,11385156.0,,"335 MADISON AVE STE 4L, NEW YORK, NY UNITED STATES 10017-4611",NY-12
Z4Z7DHN15824,,,,,"1501 CAPITOL AVE STE 71-2014, SACRAMENTO, CA UNITED STATES 95814-5005",CA-07
Z4Z7DHN15824,NYS DEPARTMENT OF HEALTH,F863WQVMZSK7,806781340.0,,"CORNING TOWER ROOM 2772, ALBANY, NY UNITED STATES 12237-0001",NY-20
Z4Z7DHN15824,HEALTH & HUMAN SVC COMMN TX,G6JLG3FANUA9,806781373.0,,"4601 W GUADALUPE ST, AUSTIN, TX UNITED STATES 78751-3146",TX-37
Z4Z7DHN15824,PA DEPARTMENT OF HUMAN SERVICES,FYVAZVJGDFA4,796567790.0,,"625 FORSTER ST, HARRISBURG, PA UNITED STATES 17120-0001",PA-10
Z4Z7DHN15824,STATE OF NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SERVICES,DKT3LLBWFVL3,809785363.0,,"101 BLAIR DR, RALEIGH, NC UNITED STATES 27603-2040",NC-02
Z4Z7DHN15824,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,C2AQVDYYUAS7,113704139.0,,"235 S GRAND AVE, LANSING, MI UNITED STATES 48933-1805",MI-07
Z4Z7DHN15824,OHIO DEPARTMENT OF MEDICAID,HFRCKLH34V17,78802679.0,,"50 W TOWN ST STE 400, COLUMBUS, OH UNITED STATES 43215-4197",OH-15
Z4Z7DHN15824,FLORIDA AGENCY FOR HEALTH CARE ADMINISTRATION,ULZMDBF4YKY7,135837198.0,,"2727 MAHAN DR STOP 3, TALLAHASSEE, FL UNITED STATES 32308-5407",FL-02
Z4Z7DHN15824,ILLINOIS DEPARTMENT OF HEALTHCARE & FAMILY SERVICES,UF4TC1RLR6K7,806715629.0,,"201 S GRAND AVE E, SPRINGFIELD, IL UNITED STATES 62763-1000",IL-13
Z4Z7DHN15824,"OPTUM PUBLIC SECTOR SOLUTIONS, INC.",XMUZGJN98231,785030714.0,,"3237 AIRPORT RD, LA CROSSE, WI UNITED STATES 54603-1256",WI-03
Z4Z7DHN15824,UNITEDHEALTH GROUP INCORPORATED,GVW2YMAK1AC1,112871561.0,,"9900 BREN ROAD EAST 9900 BREN ROAD EAST, MINNETONKA, MN UNITED STATES 55343-9664",MN-03
Z4Z7DHN15824,"HUMAN SERVICES, NEW JERSEY DEPARTMENT OF",MLGMLZ76EMC3,806418257.0,,"222 S WARREN ST, TRENTON, NJ UNITED STATES 08608-2306",NJ-12
Z4Z7DHN15824,LOCKHEED MARTIN CORP,ZFN2JJXBLZT3,834951691.0,,"6801 ROCKLEDGE DR, BETHESDA, MD UNITED STATES 20817-1803",MD-08
Z4Z7DHN15824,Name not provided,U2H7U6AVDAM8,71549000.0,,,
Z4Z7DHN15824,DEPARTMENT OF SOCIAL SERVICES CALIFORNIA,LDJ1MM9L56K7,613673185.0,,"744 P ST, SACRAMENTO, CA UNITED STATES 95814-6400",CA-07
Z4Z7DHN15824,HEALTH SERVICES KENTUCKY CABINET FOR,LECJQDCLHVE5,927049767.0,,"275 E MAIN ST, FRANKFORT, KY UNITED STATES 40601-2321",KY-01
JD35KEUVYS94,"AIRGILITY, INC",JD35KEUVYS94,81263169.0,,"5145 CAMPUS DR SUITE 1132, COLLEGE PARK, MD UNITED STATES 20742-0001",MD-04
E29EATQDWF96,MICHAEL SANCHEZ,E29EATQDWF96,98584742.0,,"1195 STONEY CREEK RD, BEDFORD, VA UNITED STATES 24523-5194",VA-09
E29EATQDWF96,MICHAEL SANCHEZ,E29EATQDWF96,98584742.0,,"1195 STONEY CREEK RD, BEDFORD, VA UNITED STATES 24523-5194",VA-09
E29EATQDWF96,MICHAEL SANCHEZ,E29EATQDWF96,98584742.0,,"1195 STONEY CREEK RD, BEDFORD, VA UNITED STATES 24523-5194",VA-09
DD7BUVZK2EN8,LASARRUS CLINIC AND RESEARCH CENTER INC,DD7BUVZK2EN8,79085576.0,,"634 KITTENDALE CIR, BALTIMORE, MD UNITED STATES 21220-2330",MD-02
N4MEB4X28AV7,LBL STRATEGIES LTD,N4MEB4X28AV7,826313470.0,,"6321 N AVONDALE AVE STE 214, CHICAGO, IL UNITED STATES 60631-1960",IL-05
N4MEB4X28AV7,LBL STRATEGIES LTD,N4MEB4X28AV7,826313470.0,,"6321 N AVONDALE AVE STE 214, CHICAGO, IL UNITED STATES 60631-1960",IL-05
SYELB4K7LDE8,INFRATRAC INC,SYELB4K7LDE8,792088804.0,,"20140 SCHOLAR DR STE 118, HAGERSTOWN, MD UNITED STATES 21742-6548",MD-06
SYELB4K7LDE8,INFRATRAC INC,SYELB4K7LDE8,792088804.0,,"20140 SCHOLAR DR STE 118, HAGERSTOWN, MD UNITED STATES 21742-6548",MD-06
MMWQE517KBM5,ATSC IES INC,MMWQE517KBM5,80415639.0,,"1620 W SUNRISE BLVD, GILBERT, AZ UNITED STATES 85233-5044",AZ-05
MMWQE517KBM5,ATSC IES INC,MMWQE517KBM5,80415639.0,,"1620 W SUNRISE BLVD, GILBERT, AZ UNITED STATES 85233-5044",AZ-05
V53MN9576TE6,NEW INTEGRATION PHOTONICS,V53MN9576TE6,157111472.0,,"5301 DORSET AVE, CHEVY CHASE, MD UNITED STATES 20815-6629",MD-08
V53MN9576TE6,NEW INTEGRATION PHOTONICS,V53MN9576TE6,157111472.0,,"5301 DORSET AVE, CHEVY CHASE, MD UNITED STATES 20815-6629",MD-08
DPHWXD86RNS4,N5 SENSORS INC,DPHWXD86RNS4,78386164.0,,"9605 MEDICAL CTR DR STE 200, ROCKVILLE, MD UNITED STATES 20850-6359",MD-08
DPHWXD86RNS4,N5 SENSORS INC,DPHWXD86RNS4,78386164.0,,"9605 MEDICAL CTR DR STE 200, ROCKVILLE, MD UNITED STATES 20850-6359",MD-08
DPHWXD86RNS4,N5 SENSORS INC,DPHWXD86RNS4,78386164.0,,"9605 MEDICAL CTR DR STE 200, ROCKVILLE, MD UNITED STATES 20850-6359",MD-08
FNB4LENH6JW7,PZA INNOVATION LLC,FNB4LENH6JW7,117716945.0,,"403 FAR HILLS CT, TOWSON, MD UNITED STATES 21286-7319",MD-02
FNB4LENH6JW7,PZA INNOVATION LLC,FNB4LENH6JW7,117716945.0,,"403 FAR HILLS CT, TOWSON, MD UNITED STATES 21286-7319",MD-02
FNB4LENH6JW7,PZA INNOVATION LLC,FNB4LENH6JW7,117716945.0,,"403 FAR HILLS CT, TOWSON, MD UNITED STATES 21286-7319",MD-02
FFFNG83J2BB8,SPRINGGEM WEATHER INFORMATION LLC,FFFNG83J2BB8,80641804.0,,"10804 TUCKAHOE WAY, NORTH POTOMAC, MD UNITED STATES 20878-4295",MD-08
E1Y9Z246LAU8,"TAO TREASURES, LLC",E1Y9Z246LAU8,4913332.0,,"8906 REMINGTON PL, FREDERICK, MD UNITED STATES 21701-7636",MD-06
E1Y9Z246LAU8,"TAO TREASURES, LLC",E1Y9Z246LAU8,4913332.0,,"8906 REMINGTON PL, FREDERICK, MD UNITED STATES 21701-7636",MD-06
ML66M68KB839,EPSILON INNOVATION GROUP INC,ML66M68KB839,78606922.0,,"11343 BAROQUE RD, SILVER SPRING, MD UNITED STATES 20901-5014",MD-08
HH1NFFN7ATG6,PROVEN MANAGEMENT LLC,HH1NFFN7ATG6,827429635.0,,"1255 UNION ST NE STE 700, WASHINGTON, DC UNITED STATES 20002-8494",DC-98
HH1NFFN7ATG6,PROVEN MANAGEMENT LLC,HH1NFFN7ATG6,827429635.0,,"1255 UNION ST NE STE 700, WASHINGTON, DC UNITED STATES 20002-8494",DC-98
HH1NFFN7ATG6,PROVEN MANAGEMENT LLC,HH1NFFN7ATG6,827429635.0,,"1255 UNION ST NE STE 700, WASHINGTON, DC UNITED STATES 20002-8494",DC-98
UAQADPJ23Q97,ERROR CORP.,UAQADPJ23Q97,118063727.0,,"4405 E WEST HWY STE 410, BETHESDA, MD UNITED STATES 20814-4535",MD-08
FF13BNHWLH18,WORD OF MOUTH TECHNOLOGIES INC.,FF13BNHWLH18,117625770.0,,"3960 SPENCER ST, LAS VEGAS, NV UNITED STATES 89119-5201",NV-01
V8YFMSSK77N8,"DRAKEFORD, SCOTT, & ASSOCIATES, LLC",V8YFMSSK77N8,185275984.0,,"15340 PALMER RD, MARSTON, NC UNITED STATES 28363-8310",NC-09
V8YFMSSK77N8,"DRAKEFORD, SCOTT, & ASSOCIATES, LLC",V8YFMSSK77N8,185275984.0,,"15340 PALMER RD, MARSTON, NC UNITED STATES 28363-8310",NC-09
LDDWVYDKFZ33,EPIGENOS BIOSCIENCE INC,LDDWVYDKFZ33,116898455.0,,"128 HUNTERS RIDGE RD, CHAPEL HILL, NC UNITED STATES 27517-9017",NC-04
MHRXDJYJAPU9,PATHODYNAMICS LLC,MHRXDJYJAPU9,6989629.0,,"10300 EATON PL STE 440, FAIRFAX, VA UNITED STATES 22030-2239",VA-11
MHRXDJYJAPU9,PATHODYNAMICS LLC,MHRXDJYJAPU9,6989629.0,,"10300 EATON PL STE 440, FAIRFAX, VA UNITED STATES 22030-2239",VA-11
ZRV7TNXZPDJ3,,ZRV7TNXZPDJ3,79618271.0,,"1100 EXPLORATION WAY STE 208, HAMPTON, VA UNITED STATES 23666-6264",VA-03
ZRV7TNXZPDJ3,"PANCOPIA, INC.",ZRV7TNXZPDJ3,79618271.0,,"1100 EXPLORATION WAY STE 208, HAMPTON, VA UNITED STATES 23666-6264",VA-03
ZRV7TNXZPDJ3,"PANCOPIA, INC.",ZRV7TNXZPDJ3,79618271.0,,"1100 EXPLORATION WAY STE 208, HAMPTON, VA UNITED STATES 23666-6264",VA-03
F6KMMJAFFB47,ARMAMENTS RESEARCH COMPANY INC.,F6KMMJAFFB47,42252925.0,,"6422 BROAD ST, BETHESDA, MD UNITED STATES 20816-2608",MD-08
F6KMMJAFFB47,ARMAMENTS RESEARCH COMPANY INC.,F6KMMJAFFB47,42252925.0,,"6422 BROAD ST, BETHESDA, MD UNITED STATES 20816-2608",MD-08
F6KMMJAFFB47,ARMAMENTS RESEARCH COMPANY INC.,F6KMMJAFFB47,42252925.0,,"6422 BROAD ST, BETHESDA, MD UNITED STATES 20816-2608",MD-08
HZ5UWCKDVJJ3,MATERIC LLC,HZ5UWCKDVJJ3,130507444.0,,"1300 BAYARD ST, BALTIMORE, MD UNITED STATES 21230-1901",MD-07
HZ5UWCKDVJJ3,MATERIC LLC,HZ5UWCKDVJJ3,130507444.0,,"1300 BAYARD ST, BALTIMORE, MD UNITED STATES 21230-1901",MD-07
HZ5UWCKDVJJ3,MATERIC LLC,HZ5UWCKDVJJ3,130507444.0,,"1300 BAYARD ST, BALTIMORE, MD UNITED STATES 21230-1901",MD-07
HSAAS2NTM6K3,"NANOCHON, INC.",HSAAS2NTM6K3,80214423.0,,"1317 SHEPHERD ST NW UNIT D, WASHINGTON, DC UNITED STATES 20011-5559",DC-98
NBN3LGEXEH39,"ADVANCED AIRCRAFT COMPANY, LLC",NBN3LGEXEH39,81266812.0,,"1100 EXPLORATION WAY STE 302S, HAMPTON, VA UNITED STATES 23666-6264",VA-03
HWVLQYF3WH94,"NASACLIP, INC.",HWVLQYF3WH94,122282235.0,,"1100 WICOMICO ST STE 600-C, BALTIMORE, MD UNITED STATES 21230-2090",MD-07
NNGGL4HBEAW1,SEEHEAR LLC,NNGGL4HBEAW1,78852997.0,,"1716 N DANVILLE ST, ARLINGTON, VA UNITED STATES 22201-4034",VA-08
NNGGL4HBEAW1,SEEHEAR LLC,NNGGL4HBEAW1,78852997.0,,"1716 N DANVILLE ST, ARLINGTON, VA UNITED STATES 22201-4034",VA-08
DQE7VT6GUTQ1,SENSING MACHINES LLC,DQE7VT6GUTQ1,620867593.0,,"12010 HAMMONDS GLEN CIR, KINGSVILLE, MD UNITED STATES 21087-1515",MD-01
DQE7VT6GUTQ1,SENSING MACHINES LLC,DQE7VT6GUTQ1,620867593.0,,"12010 HAMMONDS GLEN CIR, KINGSVILLE, MD UNITED STATES 21087-1515",MD-01
JK9PMLM41J77,SCANOGEN INC.,JK9PMLM41J77,78393619.0,,"3102 LORD BALTIMORE DR STE 214, BALTIMORE, MD UNITED STATES 21244-2881",MD-07
MBF8QJZTKL83,"HEALTH CARE SERVICES, CALIFORNIA DEPARTMENT OF",JE73CDQUAPA7,796528263.0,,"1501 CAPITOL AVE STE 71-2014, SACRAMENTO, CA UNITED STATES 95814-5005",CA-07
MBF8QJZTKL83,NYS DEPARTMENT OF HEALTH,F863WQVMZSK7,806781340.0,,"CORNING TOWER ROOM 2772, ALBANY, NY UNITED STATES 12237-0001",NY-20
MBF8QJZTKL83,HEALTH & HUMAN SVC COMMN TX,G6JLG3FANUA9,806781373.0,,"4601 W GUADALUPE ST, AUSTIN, TX UNITED STATES 78751-3146",TX-37
MBF8QJZTKL83,PA DEPARTMENT OF HUMAN SERVICES,FYVAZVJGDFA4,796567790.0,,"625 FORSTER ST, HARRISBURG, PA UNITED STATES 17120-0001",PA-10
MBF8QJZTKL83,STATE OF NORTH CAROLINA DEPARTMENT OF HEALTH & HUMAN SERVICES,DKT3LLBWFVL3,809785363.0,,"101 BLAIR DR, RALEIGH, NC UNITED STATES 27603-2040",NC-02
MBF8QJZTKL83,MICHIGAN DEPARTMENT OF HEALTH AND HUMAN SERVICES,C2AQVDYYUAS7,113704139.0,,"235 S GRAND AVE, LANSING, MI UNITED STATES 48933-1805",MI-07
MBF8QJZTKL83,OHIO DEPARTMENT OF MEDICAID,HFRCKLH34V17,78802679.0,,"50 W TOWN ST STE 400, COLUMBUS, OH UNITED STATES 43215-4197",OH-15
MBF8QJZTKL83,FLORIDA AGENCY FOR HEALTH CARE ADMINISTRATION,ULZMDBF4YKY7,135837198.0,,"2727 MAHAN DR STOP 3, TALLAHASSEE, FL UNITED STATES 32308-5407",FL-02
MBF8QJZTKL83,ILLINOIS DEPARTMENT OF HEALTHCARE & FAMILY SERVICES,UF4TC1RLR6K7,806715629.0,,"201 S GRAND AVE E, SPRINGFIELD, IL UNITED STATES 62763-1000",IL-13
MBF8QJZTKL83,,XMUZGJN98231,785030714.0,,"3237 AIRPORT RD, LA CROSSE, WI UNITED STATES 54603-1256",WI-03
