Keyword Search,Company Name,Start Date,End Date,Funding Amount,Phase,Program,Solicitation Number,Source Link
"3 Phoenix, Inc.","3 Phoenix, Inc.",11/15/2013,11/15/2015,"$5,466,808.00",Phase II,SBIR,2011.1,https://legacy.www.sbir.gov/sbirsearch/detail/684808
"3 Phoenix, Inc.","3 Phoenix, Inc.",12/30/2013,06/30/2015,"$749,972.00",Phase II,SBIR,2012.1,https://legacy.www.sbir.gov/sbirsearch/detail/816489
"3 Phoenix, Inc.","3 Phoenix, Inc.",06/19/2013,12/19/2013,"$79,995.00",Phase I,SBIR,2013.1,https://legacy.www.sbir.gov/sbirsearch/detail/414400
"3 Phoenix, Inc.","3 Phoenix, Inc.",06/11/2012,01/15/2014,"$149,992.00",Phase I,SBIR,2012.1,https://legacy.www.sbir.gov/sbirsearch/detail/396507
"3 Phoenix, Inc.","3 Phoenix, Inc.",09/12/2011,N/A,"$3,999,979.00",Phase II,SBIR,2010.1,https://legacy.www.sbir.gov/sbirsearch/detail/397537
"3 Phoenix, Inc.","3 Phoenix, Inc.",04/30/2012,08/31/2014,"$2,749,148.00",Phase II,SBIR,2010.3,https://legacy.www.sbir.gov/sbirsearch/detail/397639
"3 Phoenix, Inc.","3 Phoenix, Inc.",07/09/2012,01/31/2014,"$741,814.00",Phase II,SBIR,2011.1,https://legacy.www.sbir.gov/sbirsearch/detail/397773
"3 Phoenix, Inc.","3 Phoenix, Inc.",07/24/2012,N/A,"$1,284,643.00",Phase II,SBIR,2010.1,https://legacy.www.sbir.gov/sbirsearch/detail/398161
"3 Phoenix, Inc.","3 Phoenix, Inc.",06/27/2011,N/A,"$79,994.00",Phase I,STTR,2011.A,https://legacy.www.sbir.gov/sbirsearch/detail/377640
3 ROCKS ENGINEERING LLC,3 ROCKS ENGINEERING LLC,04/21/2023,02/29/2024,"$122,402.00",Phase I,SBIR,USDA-NIFA-SBIR-009301,https://legacy.www.sbir.gov/sbirsearch/detail/2487807
