Keyword Search,Company Name,Start Date,End Date,Funding Amount,Phase,Program,Solicitation Number,Source Link
"RESONO PRESSURE SYSTEMS, INC.","RESONO PRESSURE SYSTEMS, INC.",09/24/2020,09/24/2022,"$359,996.00",Phase II,STTR,19.C,https://legacy.www.sbir.gov/sbirsearch/detail/1937603
"RESONO PRESSURE SYSTEMS, INC.","RESONO PRESSURE SYSTEMS, INC.",09/24/2020,12/24/2022,"$359,996.00",Phase II,STTR,19.C,https://legacy.www.sbir.gov/sbirsearch/detail/1937611
"RESONO PRESSURE SYSTEMS, INC.","RESONO PRESSURE SYSTEMS, INC.",07/02/2018,04/01/2019,"$150,000.00",Phase I,STTR,DE-FOA-0001771,https://legacy.www.sbir.gov/sbirsearch/detail/1525333
SELECTION PRESSURE LLC,SELECTION PRESSURE LLC,05/01/2020,05/01/2022,"$999,951.00",Phase II,SBIR,DoD SBIR X19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1937053
SELECTION PRESSURE LLC,SELECTION PRESSURE LLC,12/12/2019,12/12/2020,"$50,000.00",Phase I,SBIR,DoD SBIR X19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1940151
SUMMIT CROSSROADS PRESS,SUMMIT CROSSROADS PRESS,N/A,N/A,"$98,166.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/319801
"Tempress Technologies, Inc.","Tempress Technologies, Inc.",N/A,N/A,"$100,000.00",Phase I,SBIR,DE-PS02-07ER07-36,https://legacy.www.sbir.gov/sbirsearch/detail/330525
"Tempress Technologies, Inc.","Tempress Technologies, Inc.",N/A,N/A,$0.00,Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/330521
"Tempress Technologies, Inc.","Tempress Technologies, Inc.",N/A,N/A,"$749,072.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/330523
"Tempress Technologies, Inc.","Tempress Technologies, Inc.",N/A,N/A,"$100,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/330513
"Tempress Technologies, Inc.","Tempress Technologies, Inc.",N/A,N/A,$0.00,Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/330517
"Tempress Technologies, Inc.","Tempress Technologies, Inc.",N/A,N/A,"$349,922.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/330519
"Tempress Technologies, Inc.","Tempress Technologies, Inc.",N/A,N/A,"$99,949.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/330515
"Tempress Technologies, Inc.","Tempress Technologies, Inc.",N/A,N/A,"$74,961.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/330509
"Tempress Technologies, Inc.","Tempress Technologies, Inc.",N/A,N/A,"$74,924.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/330511
"UTOPIACOMPRESSION,CORPORATION","UTOPIACOMPRESSION,CORPORATION",08/02/2023,05/02/2025,"$1,249,954.00",Phase II,STTR,X22.D,https://legacy.www.sbir.gov/sbirsearch/detail/2563431
"UTOPIACOMPRESSION,CORPORATION","UTOPIACOMPRESSION,CORPORATION",11/09/2022,02/09/2023,"$74,917.00",Phase I,STTR,X22.D,https://legacy.www.sbir.gov/sbirsearch/detail/2572061
"UTOPIACOMPRESSION,CORPORATION","UTOPIACOMPRESSION,CORPORATION",06/21/2022,09/21/2023,"$749,862.00",Phase II,SBIR,X20.3,https://legacy.www.sbir.gov/sbirsearch/detail/2239047
"UTOPIACOMPRESSION,CORPORATION","UTOPIACOMPRESSION,CORPORATION",03/11/2022,06/12/2023,"$749,928.00",Phase II,STTR,X20.D,https://legacy.www.sbir.gov/sbirsearch/detail/2322451
"UTOPIACOMPRESSION,CORPORATION","UTOPIACOMPRESSION,CORPORATION",03/11/2022,03/10/2023,"$749,937.00",Phase II,STTR,X20.D,https://legacy.www.sbir.gov/sbirsearch/detail/2322459
"UTOPIACOMPRESSION,CORPORATION","UTOPIACOMPRESSION,CORPORATION",05/03/2022,11/03/2023,"$1,234,726.00",Phase II,SBIR,X22.1,https://legacy.www.sbir.gov/sbirsearch/detail/2325375
"UTOPIACOMPRESSION,CORPORATION","UTOPIACOMPRESSION,CORPORATION",01/15/2021,07/15/2021,"$149,752.00",Phase I,STTR,X20.D,https://legacy.www.sbir.gov/sbirsearch/detail/1943243
"UTOPIACOMPRESSION,CORPORATION","UTOPIACOMPRESSION,CORPORATION",01/15/2021,07/15/2021,"$149,746.00",Phase I,STTR,X20.D,https://legacy.www.sbir.gov/sbirsearch/detail/1943249
"UTOPIACOMPRESSION,CORPORATION","UTOPIACOMPRESSION,CORPORATION",02/18/2021,05/19/2021,"$49,946.00",Phase I,SBIR,X20.3,https://legacy.www.sbir.gov/sbirsearch/detail/2168869
"UTOPIACOMPRESSION,CORPORATION","UTOPIACOMPRESSION,CORPORATION",11/21/2019,04/20/2020,"$149,974.00",Phase I,SBIR,19.3,https://legacy.www.sbir.gov/sbirsearch/detail/1848285
"Vibration, Impact and Pressure Sensors, Inc.","Vibration, Impact and Pressure Sensors, Inc.",11/29/2016,11/30/2018,"$750,317.00",Phase II,SBIR,15.1,https://legacy.www.sbir.gov/sbirsearch/detail/1608953
"Vibration, Impact and Pressure Sensors, Inc.","Vibration, Impact and Pressure Sensors, Inc.",02/18/2016,11/30/2019,"$1,369,552.00",Phase II,SBIR,14.1,https://legacy.www.sbir.gov/sbirsearch/detail/1160105
"Vibration, Impact and Pressure Sensors, Inc.","Vibration, Impact and Pressure Sensors, Inc.",05/27/2015,09/06/2016,"$149,987.00",Phase I,SBIR,2015.1,https://legacy.www.sbir.gov/sbirsearch/detail/980369
"Vibration, Impact and Pressure Sensors, Inc.","Vibration, Impact and Pressure Sensors, Inc.",12/28/2015,01/09/2019,"$1,499,847.00",Phase II,SBIR,2015.2,https://legacy.www.sbir.gov/sbirsearch/detail/983181
"Vibration, Impact and Pressure Sensors, Inc.","Vibration, Impact and Pressure Sensors, Inc.",05/05/2014,08/15/2015,"$149,996.00",Phase I,SBIR,2014.1,https://legacy.www.sbir.gov/sbirsearch/detail/685322
"Vibration, Impact and Pressure Sensors, Inc.","Vibration, Impact and Pressure Sensors, Inc.",11/09/2012,05/14/2013,"$79,999.00",Phase I,SBIR,2012.2,https://legacy.www.sbir.gov/sbirsearch/detail/407955
"Vibration, Impact and Pressure Sensors, Inc.","Vibration, Impact and Pressure Sensors, Inc.",06/01/2011,05/31/2014,"$599,978.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/369321
"Vibration, Impact and Pressure Sensors, Inc.","Vibration, Impact and Pressure Sensors, Inc.",01/29/2010,07/29/2010,"$99,968.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/11829
"Vibration, Impact and Pressure Sensors, Inc.","Vibration, Impact and Pressure Sensors, Inc.",03/12/2009,10/20/2011,"$974,979.00",Phase II,SBIR,2007.3,https://legacy.www.sbir.gov/sbirsearch/detail/346287
"Vibration, Impact and Pressure Sensors, Inc.","Vibration, Impact and Pressure Sensors, Inc.",03/17/2008,02/10/2009,"$99,795.00",Phase I,SBIR,2007.3,https://legacy.www.sbir.gov/sbirsearch/detail/346285
