Keyword Search,Company Name,Start Date,End Date,Funding Amount,Phase,Program,Solicitation Number,Source Link
"Maidana, Carlos","Maidana, Carlos",06/27/2022,06/26/2023,"$198,202.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/2277675
"Maidana, Carlos","Maidana, Carlos",07/01/2019,06/30/2020,"$198,886.00",Phase I,SBIR,DE-FOA-0001941,https://legacy.www.sbir.gov/sbirsearch/detail/1640713
"Maidana, Carlos","Maidana, Carlos",08/01/2016,07/31/2018,"$846,158.56",Phase II,SBIR,DE-FOA-0001490,https://legacy.www.sbir.gov/sbirsearch/detail/1213083
"Maidana, Carlos","Maidana, Carlos",06/08/2015,03/07/2016,"$128,700.00",Phase I,SBIR,DE-FOA-0001227,https://legacy.www.sbir.gov/sbirsearch/detail/833595
Marley Environmental Inc,Marley Environmental Inc,05/15/2021,04/30/2022,"$256,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/2083069
"MARLIGEN BIOSCIENCES, INC.","MARLIGEN BIOSCIENCES, INC.",N/A,N/A,"$99,000.00",Phase I,SBIR,PHS2004-2,https://legacy.www.sbir.gov/sbirsearch/detail/223408
"MARLIGEN BIOSCIENCES, INC.","MARLIGEN BIOSCIENCES, INC.",N/A,N/A,"$1,090,940.00",Phase II,SBIR,PHS2004-2,https://legacy.www.sbir.gov/sbirsearch/detail/223412
"MARLIGEN BIOSCIENCES, INC.","MARLIGEN BIOSCIENCES, INC.",N/A,N/A,"$107,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/223406
"MARLIGEN BIOSCIENCES, INC.","MARLIGEN BIOSCIENCES, INC.",N/A,N/A,"$105,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/223410
"Marlow Industries, Inc.","Marlow Industries, Inc.",12/06/2004,12/05/2006,"$738,900.00",Phase II,STTR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/223436
"Marlow Industries, Inc.","Marlow Industries, Inc.",12/02/2004,01/15/2007,"$729,468.00",Phase II,SBIR,2003.2,https://legacy.www.sbir.gov/sbirsearch/detail/223428
"Marlow Industries, Inc.","Marlow Industries, Inc.",N/A,N/A,"$69,833.00",Phase I,STTR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/223431
"Marlow Industries, Inc.","Marlow Industries, Inc.",N/A,N/A,"$69,387.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/223433
"Marlow Industries, Inc.","Marlow Industries, Inc.",N/A,N/A,"$735,234.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/223424
"Marlow Industries, Inc.","Marlow Industries, Inc.",N/A,N/A,"$99,467.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/223426
"Marlow Industries, Inc.","Marlow Industries, Inc.",N/A,N/A,"$69,566.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/223420
"Marlow Industries, Inc.","Marlow Industries, Inc.",N/A,N/A,"$67,517.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/223422
"Marlow Industries, Inc.","Marlow Industries, Inc.",N/A,N/A,"$64,562.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/223438
"Marlow Industries, Inc.","Marlow Industries, Inc.",N/A,N/A,"$490,660.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/223416
Marlowe Associates Inc.,Marlowe Associates Inc.,N/A,N/A,"$49,988.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/223444
"MEI-CHARLTON, INC.","MEI-CHARLTON, INC.",05/01/2008,11/01/2008,"$99,995.00",Phase I,SBIR,2008.1,https://legacy.www.sbir.gov/sbirsearch/detail/229337
"PEARL BIO, INC.","PEARL BIO, INC.",08/01/2023,01/31/2024,"$274,462.00",Phase I,SBIR,NSF 22-551,https://legacy.www.sbir.gov/sbirsearch/detail/2444443
"PEARL BIO, INC.","PEARL BIO, INC.",03/01/2023,02/29/2024,"$249,998.00",Phase I,STTR,22.B,https://legacy.www.sbir.gov/sbirsearch/detail/2572371
"PEARL DIAGNOSTICS, INC.","PEARL DIAGNOSTICS, INC.",03/08/2021,02/28/2022,"$976,576.00",Phase II,SBIR,PA19-272,https://legacy.www.sbir.gov/sbirsearch/detail/2185485
"PEARL DIAGNOSTICS, INC.","PEARL DIAGNOSTICS, INC.",07/18/2017,06/30/2019,"$1,844,235.00",Phase II,STTR,PA16-303,https://legacy.www.sbir.gov/sbirsearch/detail/1321895
"PEARL DIAGNOSTICS, INC.","PEARL DIAGNOSTICS, INC.",07/01/2015,06/30/2016,"$150,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/879625
"PEARL DIAGNOSTICS, INC.","PEARL DIAGNOSTICS, INC.",02/01/2015,05/31/2016,"$238,175.00",Phase I,STTR,PA14-072,https://legacy.www.sbir.gov/sbirsearch/detail/1043481
"Pearl Street Technologies, LLC","Pearl Street Technologies, LLC",04/02/2021,05/01/2023,"$999,327.00",Phase II,SBIR,HR001120S0019.I,https://legacy.www.sbir.gov/sbirsearch/detail/2196901
"Pearl Street Technologies, LLC","Pearl Street Technologies, LLC",04/01/2020,03/31/2022,"$799,938.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1705873
"Pearl Street Technologies, LLC","Pearl Street Technologies, LLC",07/01/2019,06/30/2020,"$199,981.00",Phase I,SBIR,DE-FOA-0001941,https://legacy.www.sbir.gov/sbirsearch/detail/1640755
"Pearl Street Technologies, LLC","Pearl Street Technologies, LLC",06/15/2018,05/31/2019,"$224,956.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1521783
"PEARL TECHNOLOGY HOLDINGS, LLC","PEARL TECHNOLOGY HOLDINGS, LLC",N/A,N/A,"$135,366.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/267812
PEARLHILL TECHNOLOGIES LLC,PEARLHILL TECHNOLOGIES LLC,07/01/2015,06/30/2016,"$150,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/879547
PEARLHILL TECHNOLOGIES LLC,PEARLHILL TECHNOLOGIES LLC,04/01/2012,03/31/2014,"$475,946.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/392733
PEARLHILL TECHNOLOGIES LLC,PEARLHILL TECHNOLOGIES LLC,01/01/2011,12/31/2011,"$150,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/366127
PEARLHILL TECHNOLOGIES LLC,PEARLHILL TECHNOLOGIES LLC,08/15/2011,07/31/2013,"$441,549.00",Phase II,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/366966
PEARLHILL TECHNOLOGIES LLC,PEARLHILL TECHNOLOGIES LLC,N/A,N/A,"$180,000.00",Phase I,SBIR,NSF 09-609,https://legacy.www.sbir.gov/sbirsearch/detail/8489
PEARLHILL TECHNOLOGIES LLC,PEARLHILL TECHNOLOGIES LLC,N/A,N/A,"$100,000.00",Phase I,SBIR,NSF 07-551,https://legacy.www.sbir.gov/sbirsearch/detail/267816
QUICKCARL INC.,QUICKCARL INC.,01/21/2021,07/22/2021,"$123,631.00",Phase I,STTR,X20.D,https://legacy.www.sbir.gov/sbirsearch/detail/2170819
QUICKCARL INC.,QUICKCARL INC.,12/12/2019,12/12/2020,"$50,000.00",Phase I,SBIR,DoD SBIR X19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1939509
