Keyword Search,Company Name,Start Date,End Date,Funding Amount,Phase,Program,Solicitation Number,Source Link
"3Derm Systems, Inc.","3Derm Systems, Inc.",02/01/2019,07/31/2019,"$225,000.00",Phase I,STTR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/1585313
"3Derm Systems, Inc.","3Derm Systems, Inc.",11/05/2018,06/04/2019,"$150,000.00",Phase I,SBIR,18.2,https://legacy.www.sbir.gov/sbirsearch/detail/1843031
"3Derm Systems, Inc.","3Derm Systems, Inc.",07/01/2013,06/30/2014,"$150,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/683550
3dh Corporation,3dh Corporation,N/A,N/A,"$100,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/72395
3DI (FORMERLY EARTH INFO SYS. CORP),3DI (FORMERLY EARTH INFO SYS. CORP),N/A,N/A,"$70,000.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/72596
3DP Security Inc,3DP Security Inc,09/15/2017,08/30/2018,"$65,290.00",Phase I,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1332061
"3E TECHNOLOGIES INTERNATIONAL, INC.","3E TECHNOLOGIES INTERNATIONAL, INC.",06/23/2008,04/24/2009,"$70,000.00",Phase I,STTR,2008.A,https://legacy.www.sbir.gov/sbirsearch/detail/73849
"3E TECHNOLOGIES INTERNATIONAL, INC.","3E TECHNOLOGIES INTERNATIONAL, INC.",12/27/2007,07/10/2008,"$69,977.00",Phase I,SBIR,2007.2,https://legacy.www.sbir.gov/sbirsearch/detail/73842
"3E TECHNOLOGIES INTERNATIONAL, INC.","3E TECHNOLOGIES INTERNATIONAL, INC.",03/08/2007,02/02/2010,"$1,099,180.00",Phase II,SBIR,2004.3,https://legacy.www.sbir.gov/sbirsearch/detail/73844
"3E TECHNOLOGIES INTERNATIONAL, INC.","3E TECHNOLOGIES INTERNATIONAL, INC.",11/20/2006,05/20/2008,"$715,518.00",Phase II,SBIR,2005.1,https://legacy.www.sbir.gov/sbirsearch/detail/73846
"3E TECHNOLOGIES INTERNATIONAL, INC.","3E TECHNOLOGIES INTERNATIONAL, INC.",02/21/2006,08/20/2006,"$69,877.00",Phase I,SBIR,2005.3,https://legacy.www.sbir.gov/sbirsearch/detail/73834
"3E TECHNOLOGIES INTERNATIONAL, INC.","3E TECHNOLOGIES INTERNATIONAL, INC.",02/07/2006,08/06/2006,"$69,778.00",Phase I,SBIR,2005.3,https://legacy.www.sbir.gov/sbirsearch/detail/73836
"3E TECHNOLOGIES INTERNATIONAL, INC.","3E TECHNOLOGIES INTERNATIONAL, INC.",02/08/2006,08/07/2006,"$70,000.00",Phase I,SBIR,2005.3,https://legacy.www.sbir.gov/sbirsearch/detail/73838
"3E TECHNOLOGIES INTERNATIONAL, INC.","3E TECHNOLOGIES INTERNATIONAL, INC.",02/09/2006,05/04/2007,"$99,523.00",Phase I,SBIR,2005.3,https://legacy.www.sbir.gov/sbirsearch/detail/73840
"3E TECHNOLOGIES INTERNATIONAL, INC.","3E TECHNOLOGIES INTERNATIONAL, INC.",03/10/2005,03/09/2007,"$749,848.00",Phase II,SBIR,2003.1,https://legacy.www.sbir.gov/sbirsearch/detail/73813
"3E TECHNOLOGIES INTERNATIONAL, INC.","3E TECHNOLOGIES INTERNATIONAL, INC.",03/29/2005,08/04/2009,"$989,403.00",Phase II,SBIR,2003.1,https://legacy.www.sbir.gov/sbirsearch/detail/73817
"3FATES-XRAY, INC.","3FATES-XRAY, INC.",09/01/2023,08/31/2024,"$274,996.00",Phase I,SBIR,NSF 23-515,https://legacy.www.sbir.gov/sbirsearch/detail/2481945
3Gear Systems,3Gear Systems,07/01/2012,12/31/2012,"$149,735.00",Phase I,SBIR,N/A,https://legacy.www.sbir.gov/sbirsearch/detail/392059
"3PrimeDx, Inc","3PrimeDx, Inc",N/A,N/A,"$269,803.00",Phase I,STTR,PA10-118,https://legacy.www.sbir.gov/sbirsearch/detail/391215
