Keyword Search,Company Name,Start Date,End Date,Funding Amount,Phase,Program,Solicitation Number,Source Link
SOLUTION SPRAY TECHNOLOGIES LLC,SOLUTION SPRAY TECHNOLOGIES LLC,05/04/2022,02/09/2024,"$1,249,833.00",Phase II,SBIR,X22.1,https://legacy.www.sbir.gov/sbirsearch/detail/2325737
SOLUTION SPRAY TECHNOLOGIES LLC,SOLUTION SPRAY TECHNOLOGIES LLC,08/24/2020,08/23/2022,"$1,150,000.00",Phase II,STTR,DE-FOA-0002156,https://legacy.www.sbir.gov/sbirsearch/detail/1869265
SOLUTION SPRAY TECHNOLOGIES LLC,SOLUTION SPRAY TECHNOLOGIES LLC,07/01/2019,03/31/2020,"$200,000.00",Phase I,SBIR,DE-FOA-0001941,https://legacy.www.sbir.gov/sbirsearch/detail/1640107
SOLUTION SPRAY TECHNOLOGIES LLC,SOLUTION SPRAY TECHNOLOGIES LLC,12/01/2016,11/30/2017,"$225,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1216833
SOLUTION SPRAY TECHNOLOGIES LLC,SOLUTION SPRAY TECHNOLOGIES LLC,06/13/2016,03/12/2017,"$149,999.56",Phase I,SBIR,DE-FOA-0001417,https://legacy.www.sbir.gov/sbirsearch/detail/1207369
Spray Redux LLC,Spray Redux LLC,,,"$76,390.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/316253
"THERMAL SPRAY TECHNOLOGIES, INC.","THERMAL SPRAY TECHNOLOGIES, INC.",,,"$74,114.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/333242
"THERMAL SPRAY TECHNOLOGIES, INC.","THERMAL SPRAY TECHNOLOGIES, INC.",,,"$66,627.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/333244
"THERMAL SPRAY TECHNOLOGIES, INC.","THERMAL SPRAY TECHNOLOGIES, INC.",,,"$90,370.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/333240
"THERMAL SPRAY TECHNOLOGIES, INC.","THERMAL SPRAY TECHNOLOGIES, INC.",,,"$49,600.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/333238
SILVEC BIOLOGICS INC,SILVEC BIOLOGICS INC,09/15/2023,08/31/2025,"$994,939.00",Phase II,SBIR,NSF 22-552,https://legacy.www.sbir.gov/sbirsearch/detail/2482321
SILVEC BIOLOGICS INC,SILVEC BIOLOGICS INC,08/14/2023,08/31/2025,"$650,000.00",Phase II,SBIR,USDA-NIFA-SBIR-009642,https://legacy.www.sbir.gov/sbirsearch/detail/2488171
SILVEC BIOLOGICS INC,SILVEC BIOLOGICS INC,04/07/2022,01/14/2023,"$174,964.00",Phase I,SBIR,USDA-NIFA-SBIR-008541,https://legacy.www.sbir.gov/sbirsearch/detail/2271327
SILVEC BIOLOGICS INC,SILVEC BIOLOGICS INC,02/15/2021,01/31/2022,"$255,990.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2080319
ACCELEVIR DIAGNOSTICS LLC,ACCELEVIR DIAGNOSTICS LLC,,,"$2,000,000.00",Phase II,SBIR,75N93022R00025,https://legacy.www.sbir.gov/sbirsearch/detail/2580371
ACCELEVIR DIAGNOSTICS LLC,ACCELEVIR DIAGNOSTICS LLC,07/23/2021,06/30/2022,"$300,000.00",Phase I,SBIR,PA20-260,https://legacy.www.sbir.gov/sbirsearch/detail/2190255
ACCELEVIR DIAGNOSTICS LLC,ACCELEVIR DIAGNOSTICS LLC,07/07/2021,06/30/2023,"$600,000.00",Phase I,SBIR,PA20-260,https://legacy.www.sbir.gov/sbirsearch/detail/2190315
ACCELEVIR DIAGNOSTICS LLC,ACCELEVIR DIAGNOSTICS LLC,12/12/2019,11/30/2020,"$300,000.00",Phase I,SBIR,PA18-574,https://legacy.www.sbir.gov/sbirsearch/detail/1909083
ACCELEVIR DIAGNOSTICS LLC,ACCELEVIR DIAGNOSTICS LLC,,,"$299,975.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1944859
ACCELEVIR DIAGNOSTICS LLC,ACCELEVIR DIAGNOSTICS LLC,01/01/2018,12/31/2020,"$2,000,000.00",Phase II,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1565411
ACCELEVIR DIAGNOSTICS LLC,ACCELEVIR DIAGNOSTICS LLC,08/15/2018,07/31/2019,"$300,000.00",Phase I,SBIR,PA18-574,https://legacy.www.sbir.gov/sbirsearch/detail/1571655
ACCELEVIR DIAGNOSTICS LLC,ACCELEVIR DIAGNOSTICS LLC,08/18/2017,09/30/2019,"$288,740.00",Phase I,SBIR,PA14-101,https://legacy.www.sbir.gov/sbirsearch/detail/1322751
ACCELEVIR DIAGNOSTICS LLC,ACCELEVIR DIAGNOSTICS LLC,08/01/2017,10/31/2018,"$297,200.00",Phase I,SBIR,PA14-101,https://legacy.www.sbir.gov/sbirsearch/detail/1322787
ACCELEVIR DIAGNOSTICS LLC,ACCELEVIR DIAGNOSTICS LLC,09/15/2017,08/31/2019,"$500,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1355891
Advanced Aircraft Company LLC,Advanced Aircraft Company LLC,08/30/2023,03/03/2025,"$1,249,992.00",Phase II,SBIR,X23.6,https://legacy.www.sbir.gov/sbirsearch/detail/2561961
Advanced Aircraft Company LLC,Advanced Aircraft Company LLC,12/15/2021,03/17/2022,"$49,999.00",Phase I,SBIR,X21.2,https://legacy.www.sbir.gov/sbirsearch/detail/2216061
Advanced Aircraft Company LLC,Advanced Aircraft Company LLC,07/22/2022,10/25/2023,"$749,999.00",Phase II,SBIR,X21.2,https://legacy.www.sbir.gov/sbirsearch/detail/2348777
ARMAMENTS RESEARCH COMPANY INC.,ARMAMENTS RESEARCH COMPANY INC.,06/06/2023,05/24/2027,"$3,499,596.84",Phase II,SBIR,X20.2,https://legacy.www.sbir.gov/sbirsearch/detail/2568563
ARMAMENTS RESEARCH COMPANY INC.,ARMAMENTS RESEARCH COMPANY INC.,05/01/2020,05/01/2022,"$1,499,887.00",Phase II,SBIR,DoD SBIR X19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1966839
ARMAMENTS RESEARCH COMPANY INC.,ARMAMENTS RESEARCH COMPANY INC.,03/09/2020,06/09/2020,"$50,000.00",Phase I,SBIR,20.1,https://legacy.www.sbir.gov/sbirsearch/detail/1967495
ARMAMENTS RESEARCH COMPANY INC.,ARMAMENTS RESEARCH COMPANY INC.,09/01/2019,08/31/2020,"$750,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1644443
ARMAMENTS RESEARCH COMPANY INC.,ARMAMENTS RESEARCH COMPANY INC.,01/31/2019,01/31/2020,"$74,680.00",Phase I,SBIR,18.3,https://legacy.www.sbir.gov/sbirsearch/detail/1852967
ARMAMENTS RESEARCH COMPANY INC.,ARMAMENTS RESEARCH COMPANY INC.,06/15/2018,05/31/2019,"$225,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1522085
CELEFLUX LLC,CELEFLUX LLC,06/01/2020,04/30/2021,"$224,998.00",Phase I,STTR,,https://legacy.www.sbir.gov/sbirsearch/detail/1705583
CELEFLUX LLC,CELEFLUX LLC,09/15/2020,08/31/2021,"$298,531.00",Phase I,STTR,PA19-270,https://legacy.www.sbir.gov/sbirsearch/detail/1914595
"INTRALOOP, INC.","INTRALOOP, INC.",11/01/2021,02/07/2022,"$49,265.00",Phase I,SBIR,X21.2,https://legacy.www.sbir.gov/sbirsearch/detail/2215725
"INTRALOOP, INC.","INTRALOOP, INC.",04/16/2021,07/19/2021,"$49,928.00",Phase I,SBIR,X21.1,https://legacy.www.sbir.gov/sbirsearch/detail/2171701
"LOOP CO2, INC.","LOOP CO2, INC.",08/21/2023,08/20/2025,"$1,650,000.00",Phase II,STTR,,https://legacy.www.sbir.gov/sbirsearch/detail/2495619
"LOOP CO2, INC.","LOOP CO2, INC.",06/27/2022,06/26/2023,"$250,000.00",Phase I,STTR,,https://legacy.www.sbir.gov/sbirsearch/detail/2285693
"STEMLOOP, INC.","STEMLOOP, INC.",09/20/2022,08/31/2024,"$1,730,738.00",Phase II,SBIR,PA21-259,https://legacy.www.sbir.gov/sbirsearch/detail/2339025
"STEMLOOP, INC.","STEMLOOP, INC.",08/01/2020,07/31/2021,"$256,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1840541
"STEMLOOP, INC.","STEMLOOP, INC.",09/09/2020,07/13/2021,"$277,000.00",Phase I,SBIR,PA19-029,https://legacy.www.sbir.gov/sbirsearch/detail/1912861
STRANGE LOOP GAMES INC.,STRANGE LOOP GAMES INC.,12/15/2016,05/31/2017,"$225,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1217049
STRANGE LOOP GAMES INC.,STRANGE LOOP GAMES INC.,05/01/2017,11/01/2017,"$149,952.00",Phase I,SBIR,edIES17R0005,https://legacy.www.sbir.gov/sbirsearch/detail/1424847
STRANGE LOOP GAMES INC.,STRANGE LOOP GAMES INC.,05/01/2015,04/28/2017,"$899,871.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/890765
STRANGE LOOP GAMES INC.,STRANGE LOOP GAMES INC.,07/01/2014,12/31/2014,"$149,833.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/699396
"Maxterial, Inc.","Maxterial, Inc.",02/22/2021,02/21/2022,"$206,500.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2057123
"Maxterial, Inc.","Maxterial, Inc.",03/01/2017,02/28/2019,"$735,060.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1246245
"Nanochon, Inc.","Nanochon, Inc.",07/01/2017,12/31/2017,"$225,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1345067
"NASACLIP, INC.","NASACLIP, INC.",03/01/2022,02/28/2023,"$256,000.00",Phase I,SBIR,NSF 21-562,https://legacy.www.sbir.gov/sbirsearch/detail/2290381
"PANCOPIA, INC.","PANCOPIA, INC.",08/21/2023,08/20/2025,"$1,149,991.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2495481
"PANCOPIA, INC.","PANCOPIA, INC.",08/23/2023,08/22/2025,"$1,149,998.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2495487
"PANCOPIA, INC.","PANCOPIA, INC.",06/27/2022,04/26/2023,"$200,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2276703
"PANCOPIA, INC.","PANCOPIA, INC.",06/27/2022,04/26/2023,"$200,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2276955
"PANCOPIA, INC.","PANCOPIA, INC.",08/23/2021,08/22/2023,"$1,099,999.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2104633
"PANCOPIA, INC.","PANCOPIA, INC.",06/29/2020,03/28/2021,"$199,982.00",Phase I,SBIR,DEFOA0002146,https://legacy.www.sbir.gov/sbirsearch/detail/1835505
"PANCOPIA, INC.","PANCOPIA, INC.",08/14/2019,08/13/2021,"$754,930.00",Phase II,SBIR,SBIR_18_P2,https://legacy.www.sbir.gov/sbirsearch/detail/1670329
"PANCOPIA, INC.","PANCOPIA, INC.",09/01/2018,04/30/2019,"$100,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1548811
"PANCOPIA, INC.","PANCOPIA, INC.",07/27/2018,02/15/2019,"$123,045.00",Phase I,SBIR,SBIR_18_P1,https://legacy.www.sbir.gov/sbirsearch/detail/1559807
"PANCOPIA, INC.","PANCOPIA, INC.",05/03/2016,05/02/2018,"$749,688.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1155657
CENTRAL PARK WEST,CENTRAL PARK WEST,,,"$99,623.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/120018
"COLLEGE PARK INDUSTRIES, INC.","COLLEGE PARK INDUSTRIES, INC.",,,"$165,810.00",Phase I,SBIR,PHS2007-2,https://legacy.www.sbir.gov/sbirsearch/detail/128939
College Park Software,College Park Software,,,"$67,147.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/128943
"EDEN PARK ILLUMINATION, INC.","EDEN PARK ILLUMINATION, INC.",07/10/2023,04/09/2024,"$200,000.00",Phase I,SBIR,DE-FOA-0002903,https://legacy.www.sbir.gov/sbirsearch/detail/2476629
"EDEN PARK ILLUMINATION, INC.","EDEN PARK ILLUMINATION, INC.",08/22/2022,08/21/2024,"$1,150,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2281997
"EDEN PARK ILLUMINATION, INC.","EDEN PARK ILLUMINATION, INC.",06/28/2021,03/27/2022,"$200,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2074055
"EDEN PARK ILLUMINATION, INC.","EDEN PARK ILLUMINATION, INC.",03/25/2019,02/28/2021,"$996,362.00",Phase II,STTR,PA18-575,https://legacy.www.sbir.gov/sbirsearch/detail/1681541
"EDEN PARK ILLUMINATION, INC.","EDEN PARK ILLUMINATION, INC.",03/15/2016,03/14/2017,"$149,999.00",Phase I,STTR,PA15-270,https://legacy.www.sbir.gov/sbirsearch/detail/1162591
"EDEN PARK ILLUMINATION, INC.","EDEN PARK ILLUMINATION, INC.",08/01/2016,07/31/2018,"$1,000,000.00",Phase II,SBIR,DE-FOA-0001490,https://legacy.www.sbir.gov/sbirsearch/detail/1212801
"EDEN PARK ILLUMINATION, INC.","EDEN PARK ILLUMINATION, INC.",06/08/2015,03/07/2016,"$150,000.00",Phase I,SBIR,DE-FOA-0001227,https://legacy.www.sbir.gov/sbirsearch/detail/833341
"EDEN PARK ILLUMINATION, INC.","EDEN PARK ILLUMINATION, INC.",07/27/2015,07/26/2017,"$1,000,000.00",Phase II,SBIR,DE-FOA-0001258,https://legacy.www.sbir.gov/sbirsearch/detail/868115
"EDEN PARK ILLUMINATION, INC.","EDEN PARK ILLUMINATION, INC.",04/09/2013,,"$1,000,000.00",Phase II,SBIR,DE-FOA-0000782,https://legacy.www.sbir.gov/sbirsearch/detail/410341
"EDEN PARK ILLUMINATION, INC.","EDEN PARK ILLUMINATION, INC.",02/20/2012,,"$149,212.00",Phase I,SBIR,DE-FOA-0000577,https://legacy.www.sbir.gov/sbirsearch/detail/390245
ESPARK LEARNING,ESPARK LEARNING,07/01/2014,12/31/2014,"$149,549.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/702778
"GEOSPARK ANALYTICS, INC.","GEOSPARK ANALYTICS, INC.",03/18/2021,03/22/2022,"$705,178.00",Phase II,SBIR,X20.3,https://legacy.www.sbir.gov/sbirsearch/detail/2166913
"GEOSPARK ANALYTICS, INC.","GEOSPARK ANALYTICS, INC.",06/15/2020,06/15/2022,"$1,100,000.00",Phase II,SBIR,DoD SBIR X19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1935139
"GEOSPARK ANALYTICS, INC.","GEOSPARK ANALYTICS, INC.",12/13/2019,12/13/2020,"$750,000.00",Phase II,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1935549
"GEOSPARK ANALYTICS, INC.","GEOSPARK ANALYTICS, INC.",12/13/2019,12/13/2020,"$750,000.00",Phase II,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1935941
"GEOSPARK ANALYTICS, INC.","GEOSPARK ANALYTICS, INC.",03/06/2019,06/04/2019,"$40,000.00",Phase I,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1854775
"GEOSPARK ANALYTICS, INC.","GEOSPARK ANALYTICS, INC.",03/06/2019,06/04/2019,"$125,000.00",Phase I,SBIR,19.1,https://legacy.www.sbir.gov/sbirsearch/detail/1855471
"Highland Park Technologies, LLC","Highland Park Technologies, LLC",06/27/2022,03/26/2023,"$200,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2276571
"Love Park Robotics, LLC","Love Park Robotics, LLC",04/15/2013,03/31/2015,"$500,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/682862
"Love Park Robotics, LLC","Love Park Robotics, LLC",01/01/2012,12/31/2012,"$149,999.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/391603
Park Scientific Inst,Park Scientific Inst,,,"$72,005.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/263572
Park Scientific Inst,Park Scientific Inst,,,"$35,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/263570
Park Scientific Inst,Park Scientific Inst,,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/263568
SKY PARK LABS LLC,SKY PARK LABS LLC,05/07/2024,10/06/2024,"$174,999.94",Phase I,SBIR,24.1,https://legacy.www.sbir.gov/sbirsearch/detail/2656649
SKY PARK LABS LLC,SKY PARK LABS LLC,01/10/2023,07/12/2023,"$249,999.93",Phase I,SBIR,22.4,https://legacy.www.sbir.gov/sbirsearch/detail/2576795
SKY PARK LABS LLC,SKY PARK LABS LLC,07/31/2023,02/29/2024,"$167,499.61",Phase I,SBIR,22.4,https://legacy.www.sbir.gov/sbirsearch/detail/2576803
SKY PARK LABS LLC,SKY PARK LABS LLC,,,"$298,496.00",Phase I,SBIR,PHS-2023-1,https://legacy.www.sbir.gov/sbirsearch/detail/2580455
SKY PARK LABS LLC,SKY PARK LABS LLC,10/15/2021,09/08/2023,"$1,099,959.60",Phase II,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/2237085
SKY PARK LABS LLC,SKY PARK LABS LLC,10/30/2019,11/22/2020,"$111,500.00",Phase I,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1929409
Solomon Park Research Labs,Solomon Park Research Labs,,,"$50,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/310870
SPARK BIOMEDICAL INC.,SPARK BIOMEDICAL INC.,07/14/2023,07/02/2025,"$1,149,775.19",Phase II,STTR,21.C,https://legacy.www.sbir.gov/sbirsearch/detail/2576817
SPARK BIOMEDICAL INC.,SPARK BIOMEDICAL INC.,03/28/2022,10/27/2022,"$172,632.00",Phase I,STTR,21.C,https://legacy.www.sbir.gov/sbirsearch/detail/2237057
SPARK BIOMEDICAL INC.,SPARK BIOMEDICAL INC.,08/01/2021,07/31/2023,"$2,493,400.00",Phase II,SBIR,DA19-019,https://legacy.www.sbir.gov/sbirsearch/detail/2188703
SPARK BIOMEDICAL INC.,SPARK BIOMEDICAL INC.,09/30/2021,08/31/2023,"$2,497,663.00",Phase II,SBIR,DA19-019,https://legacy.www.sbir.gov/sbirsearch/detail/2192971
SPARK BIOMEDICAL INC.,SPARK BIOMEDICAL INC.,09/30/2019,08/31/2020,"$217,690.00",Phase I,SBIR,DA19-019,https://legacy.www.sbir.gov/sbirsearch/detail/1686875
Spark Neuro Inc.,Spark Neuro Inc.,02/01/2023,01/31/2025,"$1,314,973.00",Phase II,SBIR,PAS19-316,https://legacy.www.sbir.gov/sbirsearch/detail/2507829
Spark Neuro Inc.,Spark Neuro Inc.,09/15/2022,08/31/2023,"$299,786.00",Phase I,STTR,PAS19-317,https://legacy.www.sbir.gov/sbirsearch/detail/2299953
Spark Neuro Inc.,Spark Neuro Inc.,02/04/2022,05/04/2023,"$2,749,999.00",Phase II,STTR,X20.C,https://legacy.www.sbir.gov/sbirsearch/detail/2348059
Spark Neuro Inc.,Spark Neuro Inc.,02/09/2021,05/08/2021,"$49,997.00",Phase I,STTR,X20.C,https://legacy.www.sbir.gov/sbirsearch/detail/2170045
Spark Neuro Inc.,Spark Neuro Inc.,07/14/2020,07/14/2021,"$999,993.00",Phase II,SBIR,X20.R,https://legacy.www.sbir.gov/sbirsearch/detail/1938317
"SPARK THERMIONICS, INC.","SPARK THERMIONICS, INC.",05/02/2023,08/04/2023,"$74,542.00",Phase I,SBIR,X23.5,https://legacy.www.sbir.gov/sbirsearch/detail/2578353
"SPARK THERMIONICS, INC.","SPARK THERMIONICS, INC.",04/28/2022,04/27/2024,"$749,984.00",Phase II,SBIR,SBIR_21_P2,https://legacy.www.sbir.gov/sbirsearch/detail/2274619
"SPARK THERMIONICS, INC.","SPARK THERMIONICS, INC.",07/05/2022,10/05/2024,"$749,999.00",Phase II,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/2323351
"SPARK THERMIONICS, INC.","SPARK THERMIONICS, INC.",05/05/2021,11/19/2021,"$124,998.00",Phase I,SBIR,SBIR_21_P1,https://legacy.www.sbir.gov/sbirsearch/detail/2116575
"SPARK THERMIONICS, INC.","SPARK THERMIONICS, INC.",11/16/2020,07/06/2022,"$558,923.85",Phase II,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/2162737
"SPARK THERMIONICS, INC.","SPARK THERMIONICS, INC.",02/04/2021,05/03/2021,"$50,000.00",Phase I,SBIR,X20.3,https://legacy.www.sbir.gov/sbirsearch/detail/2168953
"SPARK THERMIONICS, INC.","SPARK THERMIONICS, INC.",04/06/2020,04/05/2022,"$1,047,767.00",Phase II,SBIR,DE-FOA-0002155,https://legacy.www.sbir.gov/sbirsearch/detail/1712847
"SPARK THERMIONICS, INC.","SPARK THERMIONICS, INC.",10/30/2019,08/20/2020,"$167,455.01",Phase I,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1929469
"SPARK THERMIONICS, INC.","SPARK THERMIONICS, INC.",11/04/2019,10/10/2020,"$111,421.23",Phase I,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1929559
"SPARK THERMIONICS, INC.","SPARK THERMIONICS, INC.",12/12/2019,12/12/2020,"$150,000.00",Phase I,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1933485
"STRATTON PARK ENGINEERING CO., INC.","STRATTON PARK ENGINEERING CO., INC.",05/04/2022,05/03/2024,"$749,916.00",Phase II,SBIR,SBIR_21_P2,https://legacy.www.sbir.gov/sbirsearch/detail/2275749
"STRATTON PARK ENGINEERING CO., INC.","STRATTON PARK ENGINEERING CO., INC.",04/04/2022,04/03/2024,"$1,515,276.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2283005
"STRATTON PARK ENGINEERING CO., INC.","STRATTON PARK ENGINEERING CO., INC.",02/22/2021,02/21/2022,"$249,930.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/2056661
"STRATTON PARK ENGINEERING CO., INC.","STRATTON PARK ENGINEERING CO., INC.",05/05/2021,11/19/2021,"$123,936.00",Phase I,SBIR,SBIR_21_P1,https://legacy.www.sbir.gov/sbirsearch/detail/2116783
"STRATTON PARK ENGINEERING CO., INC.","STRATTON PARK ENGINEERING CO., INC.",05/21/2018,05/20/2020,"$1,415,925.00",Phase II,SBIR,DE-FOA-0001794,https://legacy.www.sbir.gov/sbirsearch/detail/1518259
"STRATTON PARK ENGINEERING CO., INC.","STRATTON PARK ENGINEERING CO., INC.",02/21/2017,11/20/2017,"$229,811.00",Phase I,SBIR,DE-FOA-0001618,https://legacy.www.sbir.gov/sbirsearch/detail/1308183
"STRATTON PARK ENGINEERING CO., INC.","STRATTON PARK ENGINEERING CO., INC.",04/11/2016,04/10/2018,"$1,478,817.00",Phase II,SBIR,DE-FOA-0001405,https://legacy.www.sbir.gov/sbirsearch/detail/1212663
"STRATTON PARK ENGINEERING CO., INC.","STRATTON PARK ENGINEERING CO., INC.",02/17/2015,11/16/2015,"$224,909.00",Phase I,SBIR,DE-FOA-0001164,https://legacy.www.sbir.gov/sbirsearch/detail/832075
"STRATTON PARK ENGINEERING CO., INC.","STRATTON PARK ENGINEERING CO., INC.",01/30/2012,07/30/2012,"$124,951.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/388616
"STRATTON PARK ENGINEERING CO., INC.","STRATTON PARK ENGINEERING CO., INC.",08/08/2012,08/07/2014,"$999,933.00",Phase II,SBIR,DE-FOA-0000676,https://legacy.www.sbir.gov/sbirsearch/detail/390617
UBERSPARK INC,UBERSPARK INC,07/10/2023,04/09/2024,"$206,500.00",Phase I,SBIR,DE-FOA-0002903,https://legacy.www.sbir.gov/sbirsearch/detail/2476537
UBERSPARK INC,UBERSPARK INC,11/03/2022,02/04/2023,"$74,961.00",Phase I,SBIR,X22.4,https://legacy.www.sbir.gov/sbirsearch/detail/2563523
University Park Pathology Assc,University Park Pathology Assc,,,"$441,446.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/342629
University Park Pathology Assc,University Park Pathology Assc,,,"$49,690.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/342631
University Park Pathology Assc,University Park Pathology Assc,,,"$35,710.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/342633
University Park Pathology Assc,University Park Pathology Assc,,,"$49,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/342635
University Park Pathology Assc,University Park Pathology Assc,,,"$260,700.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/342627
University Park Pathology Assc,University Park Pathology Assc,,,"$42,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/342639
University Park Pathology Assc,University Park Pathology Assc,,,"$282,000.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/342621
University Park Pathology Assc,University Park Pathology Assc,,,"$56,863.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/342623
University Park Pathology Assc,University Park Pathology Assc,,,"$49,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/342625
University Park Pathology Assc,University Park Pathology Assc,,,"$30,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/342637
WildSpark Technologies LLC,WildSpark Technologies LLC,04/15/2021,07/19/2021,"$45,661.00",Phase I,SBIR,X21.1,https://legacy.www.sbir.gov/sbirsearch/detail/2171989
WildSpark Technologies LLC,WildSpark Technologies LLC,05/15/2020,10/31/2020,"$224,814.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1705117
WildSpark Technologies LLC,WildSpark Technologies LLC,11/04/2019,01/29/2021,"$101,683.58",Phase I,SBIR,19.2,https://legacy.www.sbir.gov/sbirsearch/detail/1929529
PATHOVAX LLC,PATHOVAX LLC,05/06/2020,04/30/2022,"$671,538.00",Phase II,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1705825
PATHOVAX LLC,PATHOVAX LLC,04/01/2019,03/31/2021,"$1,747,354.00",Phase II,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1686253
PATHOVAX LLC,PATHOVAX LLC,03/05/2019,09/30/2020,"$300,000.00",Phase I,SBIR,PAR18-801,https://legacy.www.sbir.gov/sbirsearch/detail/1689887
PATHOVAX LLC,PATHOVAX LLC,01/01/2018,12/31/2018,"$225,000.00",Phase I,SBIR,,https://legacy.www.sbir.gov/sbirsearch/detail/1499557
PATHOVAX LLC,PATHOVAX LLC,12/20/2017,11/30/2019,"$299,068.00",Phase I,SBIR,PA16-302,https://legacy.www.sbir.gov/sbirsearch/detail/1564519
PATHOVAX LLC,PATHOVAX LLC,09/21/2017,08/31/2018,"$300,000.00",Phase I,STTR,PA16-303,https://legacy.www.sbir.gov/sbirsearch/detail/1321339
